"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","등기신청일자","거래유형","중개사소재지"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201908","22","178,500","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201908","24","179,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201908","24","167,500","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201908","24","230,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201908","27","265,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201908","28","195,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","49.56","201908","28","240,000","3","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201908","28","193,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201908","29","196,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","49.56","201908","29","240,000","3","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201908","29","232,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201908","29","195,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201908","31","182,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","61.57","201908","31","310,000","2","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201908","31","180,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201908","31","193,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","49.56","201909","1","225,000","4","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","49.56","201909","2","225,000","3","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201909","3","250,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.87","201909","4","175,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201909","5","230,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","56.57","201909","5","184,000","5","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201909","5","182,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201909","6","193,500","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201909","6","230,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201909","7","185,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201909","7","185,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","56.57","201909","7","305,000","2","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.44","201909","7","165,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.64","201909","7","210,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201909","7","225,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201909","9","187,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201909","9","205,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201909","10","248,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201909","10","190,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","49.56","201909","11","213,000","1","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201909","11","280,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201909","12","280,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","49.56","201909","17","241,000","5","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","49.56","201909","19","225,000","5","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","56.57","201909","20","257,000","5","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","53.63","201909","25","225,000","3","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.64","201909","26","240,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201909","30","220,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201910","1","180,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.64","201910","2","153,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201910","3","225,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201910","3","205,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201910","4","207,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201910","4","223,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","58.08","201910","5","260,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201910","12","270,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201910","16","205,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201910","22","180,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","42.55","201910","23","205,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","45.26","201910","27","205,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201910","29","205,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.87","201910","31","196,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.44","201910","31","175,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201911","4","270,000","3","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201911","7","219,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201911","10","219,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201911","11","218,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201911","18","215,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201911","19","218,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201911","25","205,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.44","201911","25","179,000","4","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201911","27","215,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201911","30","215,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","56.57","201911","30","286,500","3","1982","선릉로 7",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201912","3","204,000","5","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.38","201912","4","220,000","2","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","41.98","201912","5","205,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","35.64","201912","5","153,000","1","1982","개포로 310",""," ","-","-"
"서울특별시 강남구 개포동","141","0141","0000","개포주공1단지","50.64","201912","7","223,000","4","1982","개포로 310",""," ","-","-"
